#blinkered/attestations/2 language=et words=63006 sources=14 built=2026-09-23 digest=16011374f79f4d6d
#tokens ebible:ekk=114996 gut=10447 ia=943424 lz:est_news_2022_300K=362775 lz:est_newscrawl_2017_1M=1685587 tat=24005 web:aripaev.ee=250616 web:delfi.ee=56942 web:eestinaine.ee=5351 web:err.ee=219169 web:looming.ee=318891 web:lounaeestlane.ee=179274 web:ohtuleht.ee=34001 web:pealinn.ee=52 web:postimees.ee=100105 web:sirp.ee=273572 wiki:et=56872163 wikisource:et=463507
VÄLIHAIGLA	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://sport.err.ee/1608537409/viimsi-fc-smsraha-tuli-neljandat-korda-karikavoitjaks wiki:et:282782 wiki:et:287140
VASTSÜNDINUID	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://www.delfi.ee/artikkel/120016946/jaak-aab-voimalusest-panna-vana-triot-juhtima-martin-helme-poliitikas-ei-ole-midagi-valistatud wiki:et:5758 wiki:et:71852
VEERANDFINAALIDE	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://www.delfi.ee/artikkel/96407005/usa-teatas-taiendavast-800-miljoni-suurusest-sojalisest-abist-ukrainale wiki:et:8121 wiki:et:29097
VÕIDUSÕIDUKS	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://www.delfi.ee/artikkel/95682125/raua-tanava-lahingu-veteran-kapral-eduard-kuuskor-suri-eile-104-aastasena wiki:et:6419 wiki:et:6420
VORMIMISEL	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://sport.delfi.ee/artikkel/96433323/endine-vormelisoitja-selgitas-hamiltoni-probleeme-ta-on-hea-autoga-ara-hellitatud wiki:et:6845 wiki:et:68081
VÕTTEPAIGAD	lz:est_news_2022_300K,wiki:et	1,18	lz:est_news_2022_300K:https://www.delfi.ee/artikkel/96495197/pronkssoduri-kallal-vandaalitsenud-mehele-maarati-rahaline-karistus wiki:et:102229 wiki:et:116524
HARJAD	ia,lz:est_newscrawl_2017_1M,wiki:et	1,2,47	ia:korterite-remont/korterite%20remont_djvu.txt lz:est_newscrawl_2017_1M:http://sport.err.ee/54756/eesti-kardipoisid-said-latis-kuus-esikohta lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2013-10-03/klandorf_aukohus_ei_hakka_lausingu_vaiteid_uurima wiki:et:1226 wiki:et:15243
JALUTUSKÄIGU	ia,lz:est_newscrawl_2017_1M,web:eestinaine.ee,web:looming.ee,wiki:et	1,2,1,1,47	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/uudised_kommentaar?id=17031 lz:est_newscrawl_2017_1M:https://www.meiemaa.ee/index.php?content=artiklid=34=1=88 web:eestinaine.ee:https://eestinaine.ee/artikkel/120601353/marika-vaarik-avameelselt-mu-peamine-tunne-on-praegu-nukrus web:looming.ee:https://www.looming.ee/kroonikat-31/ wiki:et:468 wiki:et:12115
KAHANDAS	ia,lz:est_newscrawl_2017_1M,web:postimees.ee,wiki:et	1,2,1,47	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt lz:est_newscrawl_2017_1M:http://www.vnl.ee/kriminaalne.php?id=139 lz:est_newscrawl_2017_1M:http://www.vnl.ee/artikkel.php?id=6596 web:postimees.ee:https://www.postimees.ee/section/6344 wiki:et:5485 wiki:et:6476
MALEVASSE	ia,lz:est_newscrawl_2017_1M,wiki:et	1,2,47	ia:nooreestinopildi00kall/nooreestinopildi00kall_djvu.txt lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=4730 lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2015/11/12/soome-plaanib-firmade-tausta-avavat-registrit wiki:et:58329 wiki:et:131903
ÕHTUSES	ia,lz:est_newscrawl_2017_1M,wiki:et	1,2,47	ia:nooreestinopildi00kall/nooreestinopildi00kall_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/arhiiv/20120420 lz:est_newscrawl_2017_1M:http://www.vnl.ee/pressiteated.php?id=2908 wiki:et:1030 wiki:et:32631
SEADETE	ia,lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	1,2,1,47	ia:tmk-november-2005-digar/TMK_Aprill2005_digar_djvu.txt lz:est_newscrawl_2017_1M:http://www.eestikirik.ee/uue-jumalateenistusliku-korra-kehtestamisest/ lz:est_newscrawl_2017_1M:http://www.vnl.ee/pressiteated.php?id=1438 web:sirp.ee:https://www.sirp.ee/muusikal-v-i-p-ris-muusikal/ wiki:et:6870 wiki:et:52500
TUALETT	ia,lz:est_newscrawl_2017_1M,wiki:et	1,2,47	ia:teater_muusika_kino_1988_06_0001/teater_muusika_kino_1988_01_0001_djvu.txt lz:est_newscrawl_2017_1M:http://www.delfi.ee/news/paevauudised/eesti/ekre-juhatuse-liige-monika-helme-viskas-mind-ekre-soprade-klubist-valja?id=77654284=1=1=0=1 lz:est_newscrawl_2017_1M:http://www.vnl.ee/pressiteated.php?id=6064 wiki:et:4215 wiki:et:5598
ILUUISUTAMISES	lz:est_newscrawl_2017_1M,wiki:et	1,141	lz:est_newscrawl_2017_1M:http://www.postimees.ee/1831771/tartu-maantee-labimurde-maa-tallinnale wiki:et:1148 wiki:et:1325
JÄSEMED	lz:est_newscrawl_2017_1M,web:lounaeestlane.ee,wiki:et	1,1,141	lz:est_newscrawl_2017_1M:http://www.postimees.ee/arhiiv/20061001 web:lounaeestlane.ee:https://lounaeestlane.ee/loomakaitsjad-lahis-ida-tapamajades-tapetakse-julmalt-eesti-loomi-lisatud-video/ wiki:et:717 wiki:et:5696
KAUBAALUSTE	lz:est_newscrawl_2017_1M,wiki:et	1,141	lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/uudised_kommentaar?id=12932 wiki:et:78344 wiki:et:88097
MUSLIM	lz:est_newscrawl_2017_1M,web:looming.ee,wiki:et	1,1,141	lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2017/03/15/latlased-pagevad-eestisse-maksude-eest web:looming.ee:https://www.looming.ee/direktori-lahkumine-bizarro/ wiki:et:536 wiki:et:686
SELGROOTUTE	lz:est_newscrawl_2017_1M,wiki:et	1,141	lz:est_newscrawl_2017_1M:http://www.delfi.ee/teemalehed/2013-vormel-1?page=9 wiki:et:2564 wiki:et:4071
SIMULATSIOONI	lz:est_newscrawl_2017_1M,wiki:et	1,141	lz:est_newscrawl_2017_1M:http://www.postimees.ee/1911855/tallinnas-oli-kolme-linnapea-aasta wiki:et:15041 wiki:et:58332
TEADUSTÖÖS	lz:est_newscrawl_2017_1M,web:delfi.ee,wiki:et	1,1,141	lz:est_newscrawl_2017_1M:http://www.postimees.ee/2508235/tallinna-linnavalitsus-sai-ametisse web:delfi.ee:https://www.delfi.ee/artikkel/120612789/erri-noukogu-kandidaatidest-sai-komisjonis-enim-haali-veronika-kalmus wiki:et:101 wiki:et:6658
TRADITSIOONILE	lz:est_newscrawl_2017_1M,web:looming.ee,web:sirp.ee,wiki:et	1,1,2,141	lz:est_newscrawl_2017_1M:http://www.aripaev.ee/borsiuudised/2015/09/03/marat-kasparov-oled-sama-hea-kui-su-viimane-tehing web:looming.ee:https://www.looming.ee/odysseus-ulgvel-ulysses-ula-peal/ web:sirp.ee:https://www.sirp.ee/kergitab-kulmu-18/ web:sirp.ee:https://www.sirp.ee/vaike-sarv-6-i-1946-27-iv-2004/ wiki:et:35 wiki:et:165
ARUKAID	lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	5,1,6	lz:est_newscrawl_2017_1M:http://www.postimees.ee/2527349/uhineva-euroopa-passipasjanss-p-uuml-hap-auml-evapokker lz:est_newscrawl_2017_1M:http://www.hiiuleht.ee/2016/08/kolmanda-laeva-ara%c2%adjaamine-toi-pikad-jarjekorrad/ web:sirp.ee:https://www.sirp.ee/ekspert-meie-vedur-pidur-ja-hingehoidja/ wiki:et:19903 wiki:et:23686
EUROVOLINIK	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.aripaev.ee/borsiuudised/2015/08/24/bors-dow-tegi-ajaloolise-languse lz:est_newscrawl_2017_1M:http://www.vooremaa.ee/poltsamaal-pannakse-purki-900-tonni-korvitsat/ wiki:et:55519 wiki:et:55660
KODUSAAR	lz:est_newscrawl_2017_1M,web:looming.ee,wiki:et	5,1,6	lz:est_newscrawl_2017_1M:http://www.vabaeestisona.com/index.php/kohalikud-uudised/908-eelk-san-francisco-kogudus-60-aastat-pohja-kalifornia-eestlaskonda-teenimas.html lz:est_newscrawl_2017_1M:https://www.vorumaateataja.ee/arhiiv/63-viimased-uudised/8806-voru-neiu-sai-modellisaates-oma-veehirmust-ule web:looming.ee:https://www.looming.ee/maailmade-avastamine/ wiki:et:88825 wiki:et:385854
LENNULIINIL	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.postimees.ee/teema/laevastik lz:est_newscrawl_2017_1M:http://www.hiiuleht.ee/2013/04/taelma-tantsu-pidu-kainas/ wiki:et:42752 wiki:et:91515
LIBEDAGA	lz:est_newscrawl_2017_1M,web:looming.ee,wiki:et	5,1,6	lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/uudised_kommentaar?id=12590 lz:est_newscrawl_2017_1M:http://www.linnaleht.ee/767174/millist-koma-kajastada web:looming.ee:https://www.looming.ee/primitiivsuse-uhtne-valjateooria/ wiki:et:35274 wiki:et:133715
LOOBIVAD	lz:est_newscrawl_2017_1M,web:looming.ee,web:lounaeestlane.ee,wiki:et	5,1,1,6	lz:est_newscrawl_2017_1M:http://www.delfi.ee/news/paevauudised/eesti/ministeerium-ootame-tartu-kunstimuuseumi-juhilt-selgitusi?id=67705851 lz:est_newscrawl_2017_1M:http://www.postimees.ee/1956499/erki-nool-peale-esimest-paeva-teine web:looming.ee:https://www.looming.ee/uued-miniatuurid/ web:lounaeestlane.ee:https://lounaeestlane.ee/video-nigeeriasse-saabusid-koroonaviirusega-seoses-toiduabi-ja-ravimid/ wiki:et:867 wiki:et:14739
LUSTIGA	lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	5,1,6	lz:est_newscrawl_2017_1M:http://www.postimees.ee/1402483/naistepaeva-tahistati-ilma-suurema-karata lz:est_newscrawl_2017_1M:http://www.postimees.ee/1449345/pardikud-ullatasid-teadlasi-tooriistade-kasutamise-oskusega web:sirp.ee:https://www.sirp.ee/sead-joodikud-ja-muidu-t-prad-rohelisel-ekraanil/ wiki:et:154823 wiki:et:233113
MAKSUAMETIGA	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.eestikirik.ee/kirikuvanemaid-voorustas-polva-kogudus/ lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=27669 wiki:et:81639 wiki:et:87264
NUMBRIMÄRGIGA	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2014/10/20/kohtunik-lillole-kas-teil-on-valikuline-malu lz:est_newscrawl_2017_1M:http://www.eestikirik.ee/algav-aeg-sobib-oma-meele-muutmiseks/ wiki:et:189327 wiki:et:290659
PETETAKSE	lz:est_newscrawl_2017_1M,web:looming.ee,web:sirp.ee,wiki:et	5,1,1,6	lz:est_newscrawl_2017_1M:http://www.postimees.ee/2513321/sotsiaalhoolekande-tahtsus-kasvab lz:est_newscrawl_2017_1M:http://www.ohtuleht.ee/teemalehed/joonisfilm web:looming.ee:https://www.looming.ee/hauptwachtmeister-ludwiki-jarglased/ web:sirp.ee:https://www.sirp.ee/ma-olin-nordostis/ wiki:et:113655 wiki:et:344744
TULEMUSTASU	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:https://www.kuldnebors.ee/search/kodumasinad/kulmkapid-ja-sugavkulmikud/upo-rf3526/search.mec?pob_post_id=79685562=show_post=10821=0=et=10821 lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2017/03/02/euroala-inflatsioon-joudis-margilisele-piirile wiki:et:221912 wiki:et:386073
ÜLETUNDIDE	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.postimees.ee/1410521/marihuaanat-tarvitanud-vene-hokimees-korvaldati-mm-ilt lz:est_newscrawl_2017_1M:http://www.pohjarannik.ee/modules.php?name=News=article=-1=flat=0=8311 wiki:et:605 wiki:et:193652
VÄHENEKSID	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.delfi.ee/news/paevauudised/eesti/miks-irlis-pidevalt-tulitsetakse?id=77766296=1=0=1=20 lz:est_newscrawl_2017_1M:http://www.postimees.ee/1426627/erki-nool-jagaks-olumpia-vabapaasmeid-ettevaatlikult wiki:et:6857 wiki:et:168907
VALEDEGA	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.delfi.ee/news/paevauudised/valismaa/galicia-elanik-delfile-koik-on-sokis-piirkonnas-pole-uhtki-inimest-keda-rongionnetus-ei-puudutaks?id=66496992 lz:est_newscrawl_2017_1M:http://www.postimees.ee/1432035/torvalane-ilisson-hakkab-toompea-lossi-ees-taas-pikettima wiki:et:119605 wiki:et:292507
VEEBRUARIGA	lz:est_newscrawl_2017_1M,wiki:et	5,6	lz:est_newscrawl_2017_1M:http://www.aripaev.ee/borsiuudised/2016/12/13/microsofti-aktsia-tousis-rekordini lz:est_newscrawl_2017_1M:http://www.vooremaa.ee/muuseumis-meenutati-osvald-laanet/ wiki:et:5 wiki:et:33030
ARUTLEMISE	wiki:et,wikisource:et	52,1	wiki:et:27 wiki:et:284 wikisource:et:12871
GILDIDE	wiki:et,wikisource:et	52,1	wiki:et:20 wiki:et:400 wikisource:et:24246
HEEBREALASTELE	wiki:et,wikisource:et	52,1	wiki:et:606 wiki:et:645 wikisource:et:24765
KIMALASED	wiki:et,wikisource:et	52,1	wiki:et:11259 wiki:et:19024 wikisource:et:24049
KUJUDEGA	web:looming.ee,wiki:et,wikisource:et	1,52,1	web:looming.ee:https://www.looming.ee/teatritekstid-aastal-2015/ wiki:et:561 wiki:et:20261 wikisource:et:2066
LASKEMOONALAOD	wiki:et,wikisource:et	52,1	wiki:et:21 wiki:et:5191 wikisource:et:1980
PUMPADE	web:aripaev.ee,wiki:et,wikisource:et	1,52,1	web:aripaev.ee:https://www.aripaev.ee/sisuturundus/2026/09/16/gaas-kallineb-taas-kohalik-polevkivioli-pakub-toostusele-soodsamat-alternatiivi-olemasolevas-katlamajas wiki:et:16506 wiki:et:46412 wikisource:et:11881
RAHETERA	web:looming.ee,wiki:et,wikisource:et	1,52,1	web:looming.ee:https://www.looming.ee/index/looming-3-2018-2/ wiki:et:15271 wiki:et:34030 wikisource:et:24699
RIIGITEENISTUSE	wiki:et,wikisource:et	52,1	wiki:et:20748 wiki:et:31832 wikisource:et:1948
RINGINA	wiki:et,wikisource:et	52,1	wiki:et:3376 wiki:et:5220 wikisource:et:12867
SISEMUSEST	web:looming.ee,wiki:et,wikisource:et	1,52,1	web:looming.ee:https://www.looming.ee/muisus-ja-muistatus-etnofuturism-2-0/ wiki:et:559 wiki:et:846 wikisource:et:24295
TASANDILINE	wiki:et,wikisource:et	52,1	wiki:et:625 wiki:et:9711 wikisource:et:12925
AKVAARIUM	ia,wiki:et	2,54	ia:kirjakeele-teataja/kirjakeele%20teataja_djvu.txt ia:teater_muusika_kino_1983_01_0001/teater_muusika_kino_1983_01_0001_djvu.txt wiki:et:2564 wiki:et:6478
INTONATSIOON	ia,web:looming.ee,web:sirp.ee,wiki:et	2,1,1,54	ia:nlib-digar_130538/nlib-digar_130538_djvu.txt ia:teater_muusika_kino_1983_01_0001/teater_muusika_kino_1983_01_0001_djvu.txt web:looming.ee:https://www.looming.ee/prommukuninga-proosatrikid/ web:sirp.ee:https://www.sirp.ee/kunstiilm-2/ wiki:et:11558 wiki:et:14806
ISUTUS	ia,wiki:et	2,54	ia:Iseendale_Marcus_Aurelius/Iseendale%20(Marcus%20Aurelius)_djvu.txt ia:meniere-i-koduleht/MENIERE%60I%20KODULEHT_djvu.txt wiki:et:38190 wiki:et:45468
JÄLITASID	ia,wiki:et	2,54	ia:rafaello-giovagnoli-spartacus/Rafaello%20Giovagnoli%20%20Spartacus_djvu.txt wiki:et:4861 wiki:et:8041
KATKESTATAKSE	ia,wiki:et	2,54	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt ia:korterite-remont/korterite%20remont_djvu.txt wiki:et:6420 wiki:et:17059
PIDEVUS	ia,wiki:et	2,54	ia:Iseendale_Marcus_Aurelius/Iseendale%20(Marcus%20Aurelius)_djvu.txt ia:nlib-digar_130538/nlib-digar_130538_djvu.txt wiki:et:655 wiki:et:1032
PÕHIJOONI	ia,wiki:et	2,54	ia:Iseendale_Marcus_Aurelius/Iseendale%20(Marcus%20Aurelius)_djvu.txt ia:tmk-november-2005-digar/TMK_Aprill2005_digar_djvu.txt wiki:et:645 wiki:et:8225
SÜVA	ia,web:looming.ee,web:sirp.ee,wiki:et	2,1,1,54	ia:tmk-november-2005-digar/TMK_Aprill2005_digar_djvu.txt ia:valitudeestirahv00saaruoft/valitudeestirahv00saaruoft_djvu.txt web:looming.ee:https://www.looming.ee/tubli-vaga-tubli/ web:sirp.ee:https://www.sirp.ee/elementaarne-watson/ wiki:et:6404 wiki:et:6662
SÜVENDASID	ia,web:ohtuleht.ee,wiki:et	2,1,54	ia:rafaello-giovagnoli-spartacus/Rafaello%20Giovagnoli%20%20Spartacus_djvu.txt ia:teater_muusika_kino_1983_01_0001/teater_muusika_kino_1983_01_0001_djvu.txt web:ohtuleht.ee:https://www.ohtuleht.ee/1166777/rikkalik-valik-erakondi-vahur-koorits-mitte-kunagi-hiljem-polnud-eestlased-nii-vasakpoolsed-kui-riigi-loomise-ajal wiki:et:559 wiki:et:605
ÄRKAME	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:teater_muusika_kino_1985_07_0001/teater_muusika_kino_1985_01_0001_djvu.txt lz:est_newscrawl_2017_1M:http://www.aripaev.ee/borsiuudised/2015/10/18/hispaania-kinnisvaraturg-rallib lz:est_newscrawl_2017_1M:http://www.ohtuleht.ee/775322/maailma-raskeim-naine-laheb-indias-maovahendusoperatsioonile wiki:et:33981 wiki:et:34937
ARMUDA	ia,lz:est_newscrawl_2017_1M,web:eestinaine.ee,web:looming.ee,web:sirp.ee,wiki:et	1,3,1,1,1,13	ia:puha-ja-oudne-lohn/Sacred%20and%20Terrible%20Air_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/3997817/simson-tasuta-uhistransporti-uue-aasta-algusest-ei-tule lz:est_newscrawl_2017_1M:https://www.kuldnebors.ee/search/pollumajandus/haakeriistad-ja-lisaseadmed/search.mec?pob_action=search=onsearch=10830=kverneland=et web:eestinaine.ee:https://eestinaine.ee/kategooria/86521029/suhted web:looming.ee:https://www.looming.ee/teeleasumine/ web:sirp.ee:https://www.sirp.ee/heledad-k-nikud-tumedad-irved/ wiki:et:20811 wiki:et:21717
EKSOOTIKA	ia,lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	1,3,1,13	ia:nlib-digar_130538/nlib-digar_130538_djvu.txt lz:est_newscrawl_2017_1M:http://www.vnl.ee/pressiteated.php?id=5288 lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=10896 web:sirp.ee:https://www.sirp.ee/alandad-pilgeni-kefaale-t-is/ wiki:et:19390 wiki:et:195640
ESITATU	ia,lz:est_newscrawl_2017_1M,web:err.ee,web:sirp.ee,wiki:et	1,3,1,1,13	ia:EestiIseseisvuseSund/Eesti%20iseseisvuse%20s%C3%BCnd_djvu.txt lz:est_newscrawl_2017_1M:http://www.eestikirik.ee/uksindus-jouluajal/ lz:est_newscrawl_2017_1M:http://www.vabaeestisona.com/index.php/kohalikud-uudised.html?start=1280 web:err.ee:https://www.err.ee/1610137909/rkik-tahtis-moona-vahendamise-lopetada-ministeerium-seda-ei-kinnita web:sirp.ee:https://www.sirp.ee/teine-pool-on-ikka-puudu/ wiki:et:62925 wiki:et:64387
KINNITUSEST	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:puha-ja-oudne-lohn/Sacred%20and%20Terrible%20Air_djvu.txt lz:est_newscrawl_2017_1M:http://www.vnl.ee/artikkel.php?id=9985 lz:est_newscrawl_2017_1M:http://sport.err.ee/92948/iiri-ratsutajat-suudistatakse-hobuse-surnuks-piitsutamises wiki:et:182 wiki:et:45334
KURSILT	ia,lz:est_newscrawl_2017_1M,web:delfi.ee,wiki:et	1,3,2,13	ia:puha-ja-oudne-lohn/Sacred%20and%20Terrible%20Air_djvu.txt lz:est_newscrawl_2017_1M:https://www.kuldnebors.ee/search/audio-video-foto/fotograafia/nikon-objektiiv-af-s-dx-18-55mm-f3-5-5-6g-vr/search.mec?pob_post_id=80700332=show_post=10970=0=et=10681=onsearch=objektiiv lz:est_newscrawl_2017_1M:http://www.postimees.ee/2547319/pool-eestis-muudavast-lihast-on-toodetud-ebaseaduslikult web:delfi.ee:https://www.delfi.ee/artikkel/120611399/leedus-alla-tulistatud-droon-osutus-vene-gerberaks wiki:et:22989 wiki:et:28736
KÜTTESEADMETE	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:korterite-remont/korterite%20remont_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/arhiiv/20010214 lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=24891 wiki:et:183157 wiki:et:258277
MUUTLIKKU	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:nooreestinopildi00kall/nooreestinopildi00kall_djvu.txt lz:est_newscrawl_2017_1M:http://www.vnl.ee/artikkel.php?id=6793 lz:est_newscrawl_2017_1M:http://www.postimees.ee/teema/viljandi wiki:et:40555 wiki:et:43187
PAHUPOOL	ia,lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	1,3,3,13	ia:teater_muusika_kino_1983_01_0001/teater_muusika_kino_1983_01_0001_djvu.txt lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=20356 lz:est_newscrawl_2017_1M:http://www.eestikirik.ee/eesti-kirik-kusib-mis-on-olnud-koige-suurem-muutus-parast-seda-kui-olete-koguduse-opetaja-ametist-asunud-piiskopi-ametisse/ web:sirp.ee:https://www.sirp.ee/raamatututvustus-109/ web:sirp.ee:https://www.sirp.ee/teesid-radikaalsele-demokraatiale/ wiki:et:6442 wiki:et:20423
PARANDAVA	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:nooreestinopildi00kall/nooreestinopildi00kall_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/1461175/lang-annab-ametivande-homme lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2013/06/20/lindaliin-sai-uued-omanikud?template=comments wiki:et:12316 wiki:et:266703
REMONTIMINE	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:korterite-remont/korterite%20remont_djvu.txt lz:est_newscrawl_2017_1M:https://www.vorumaateataja.ee/arhiiv/60-uudised/16388-gaasitankla-kerkib lz:est_newscrawl_2017_1M:http://www.postimees.ee/2499571/mida-kirjutas-postimees-5-ja-75-aastat-tagasi wiki:et:10063 wiki:et:193177
RÕÕMUDE	ia,lz:est_newscrawl_2017_1M,web:looming.ee,web:postimees.ee,web:sirp.ee,wiki:et	1,3,1,1,1,13	ia:eestiwanemadlaul00kunduoft/eestiwanemadlaul00kunduoft_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/1390201/zakajev-vene-nafta-pimestab lz:est_newscrawl_2017_1M:http://www.delfi.ee/news/paevauudised/krimi/kuressaare-pussitajale-maarati-2-aasta-ja-10-kuu-pikkune-tingimisi-vangistus?id=77686798=1=0=2 web:looming.ee:https://www.looming.ee/eduards-veidenbaums-kas-lati-juhan-liiv/ web:postimees.ee:https://www.postimees.ee/8548649 web:sirp.ee:https://www.sirp.ee/s-brak-si-saksamaale/ wiki:et:948 wiki:et:97169
SANDID	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt lz:est_newscrawl_2017_1M:http://www.kesknadal.ee/g2/uudised?id=1072 lz:est_newscrawl_2017_1M:http://www.ohtuleht.ee/784097/kommentaarid wiki:et:38195 wiki:et:64850
SISUTU	ia,lz:est_newscrawl_2017_1M,web:looming.ee,wiki:et	1,3,2,13	ia:nlib-digar_130538/nlib-digar_130538_djvu.txt lz:est_newscrawl_2017_1M:http://www.aripaev.ee/uudised/2015/05/08/sularahas-saame-suuremat-tasu-maksta lz:est_newscrawl_2017_1M:https://www.vorumaateataja.ee/top-50/63-viimased-uudised/13266-lasva-valla-arendustegevus-2010-2015 web:looming.ee:https://www.looming.ee/andrus-kivirahk-ja-kolm-uinumist/ web:looming.ee:https://www.looming.ee/vaike-pipar/ wiki:et:18883 wiki:et:23173
SITKUST	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:rafaello-giovagnoli-spartacus/Rafaello%20Giovagnoli%20%20Spartacus_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/2537449/veebruaris-on-baeri-paevad lz:est_newscrawl_2017_1M:http://www.hiiuleht.ee/2016/11/bussiga-saab-soita-kuid-tulevik-pole-pilvitu/ wiki:et:6746 wiki:et:8856
SÖÖGIKOHTADES	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:meniere-i-koduleht/MENIERE%60I%20KODULEHT_djvu.txt lz:est_newscrawl_2017_1M:http://www.ohtuleht.ee/teemalehed/kondoomid lz:est_newscrawl_2017_1M:http://www.postimees.ee/1872625/maanteelaev-patrol-voidutseb-maastikul wiki:et:14146 wiki:et:223787
TÕSISELTVÕETAVA	ia,lz:est_newscrawl_2017_1M,web:sirp.ee,wiki:et	1,3,2,13	ia:puha-ja-oudne-lohn/Sacred%20and%20Terrible%20Air_djvu.txt lz:est_newscrawl_2017_1M:https://www.meiemaa.ee/index.php?content=artiklid=1=73727 lz:est_newscrawl_2017_1M:http://www.vnl.ee/pressiteated.php?id=4872 web:sirp.ee:https://www.sirp.ee/sakslasest-eurooplase-euroopa-integratsiooni-visioon/ web:sirp.ee:https://www.sirp.ee/demokraatiat-vabandab-vaid-see-et-teda-pole-olemas/ wiki:et:48828 wiki:et:112738
TRAHVIS	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:eduard-vilde-mahtra-soda/eduard%20vilde%2C%20mahtra%20s%C3%B5da_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/1403303/hiina-muur-ei-paista-kosmosest lz:est_newscrawl_2017_1M:http://www.postimees.ee/2503019/kohalik-bussiliiklus-huku-aarel wiki:et:25958 wiki:et:49651
TRAMMIS	ia,lz:est_newscrawl_2017_1M,wiki:et	1,3,13	ia:puha-ja-oudne-lohn/Sacred%20and%20Terrible%20Air_djvu.txt lz:est_newscrawl_2017_1M:http://www.postimees.ee/1442573/riigi-ja-antsla-laenutuli-laheb-kohtusse lz:est_newscrawl_2017_1M:https://www.meiemaa.ee/index.php?content=artiklid=28=52726 wiki:et:51142 wiki:et:68837
